date,boss_desc,rubrikabrax,meryde
2022-11-18,"Annbonny est la Méryde de la maniaquerie. Les petites manies et les idées fixes, c’est son domaine ! Elle en distribue tout un tas aux aventuriers du Monde des Douze. Mais son obsession préférée, c’est l’hygiène : c’est une maniaque, maniaaaque sur le sol !","À l’Ère du Wakfu, il existe presque autant de manies qu’il y a de héros. Certains sont obsédés par le temps, comme Nox. D’autres ont la fâcheuse manie d’être radins, comme Ruel Stroud. Et puis, il y a les maniaques de l’ordre, comme Cassis, le gouverneur de Breta.","Aujourd’hui, vous risquez d’être quelque peu… obsédé. Rassurez-vous, ce n’est pas ce que vous croyez ! Votre obsession portera seulement sur les saletés tenaces : traces de doigts sur la table, toiles d’Arakne à épousseter, résidus de bouses sous les semelles… Vous voilà rassuré ?"
2022-11-19,Waro est le Méryde de l’écologie. Il punit les pollueurs et récompense ceux qui préservent le Monde des Douze. Essayez un peu de jeter un papier par terre ! Vous verrez : il n’y a pas de meilleur moyen pour le rendre vert… de rage.,"À l’Ère du Wakfu, le Monde des Douze se remet petit à petit des blessures que lui a infligées le Déluge. Pour l’y aider, le mieux, c’est de respecter l’environnement. L’honorable Chambellan Toufdru se fera un plaisir de vous le rappeler ! En admettant que ce soit bien à vous qu’il s’adresse…","Aujourd’hui, vous respecterez l’environnement au point d’en être agaçant ! « Attention aux fleurs ! », « Touche pas au Tofu ! », « Ramasse ce papier ! » Parfois, des actes valent mieux que de vaines paroles : au lieu de faire la morale au premier bûcheron qui passe, allez planter quelques arbres !"
2022-11-20,"Julo est le Méryde des mauvais présages. Toujours jovial et prêt à rire, ce pauvre bougre a la lourde tâche d’annoncer les nouvelles les plus sinistres aux aventuriers. Ça lui brise le cœur à chaque fois, mais que voulez-vous : il a un quota à respecter !","Une légende de marins affirme que les Salbatroces protègent les navires. Alors, il ne faut surtout pas les chasser du pont ! Malheureusement pour la Confrérie du Tofu, Tristepin n’est pas vraiment de cet avis ! Légende ou pas, on peut dire que les conséquences sont… désastreuses !","Aujourd’hui, soyez attentif aux signes. Si vous croisez un Chacha noir ou un Corbac, c’est peut-être que votre dernier jour est arrivé... Ou que les animaux, même les plus lugubres, vous apprécient ! Pour en avoir le cœur net, rien ne vous empêche d’aller consulter une voyante..."
2022-11-21,"Mûnir est le Méryde des parasites. Est-ce que ça vous chatouille, ou bien ça vous gratouille ? Ne cherchez plus : c’est Mûnir le responsable. À tous les coups, il vous a envoyé une armée de tiques, de puces, ou d’autres charmantes bestioles du même genre…","Les Noxines sont des insectes mécaniques, créés par Nox, qui agissent comme des parasites. Elles s’agrippent sur leur proie et aspirent leur Wakfu jusqu’à épuisement. Que ce soit un arbre, un dragon, ou un pauvre Piou, elles n’épargnent personne...","Aujourd’hui, les parasites en tout genre vont vous pomper l’air... et pas que ! Les Moskitos assoiffés et autres adorables nuisibles seront sans pitié ! Vous n’y échapperez pas ! À moins de vous enrouler dans une moustiquaire géante ou d’aller vous cacher au sommet d’un arbre... Et encore !"
2022-11-22,"Jeffarctor est le Méryde du flair. Grâce à lui, les Mulous peuvent traquer un Bouftou d’un continent à l’autre… et les Chienchiens sont capables de repérer un nonos à des kilokamètres à la ronde !","Les Snouffles sont des créatures au flair très puissant ! Leur spécialité : renifler les kamas, pour mieux les dénicher ! C’est pourquoi les Enutrofs les aiment tant. Mais on dit que c’est la seule chose qu’ils arrivent à sentir… exception faite des chaussettes sales de leurs vieux maîtres.","Aujourd’hui, vous allez avoir du nez... et rien ne pourra lui échapper ! Vous serez capable de sentir le parfum de l’élu(e) de votre cœur à des kilokamètres ou de flairer une embrouille qui pointe le bout de son... nez ! Vous n’aurez rien à envier aux Chienchiens les mieux entrainés...
"
2022-11-23,"Angy est la Méryde de la dernière pensée, celle que l’on a juste avant de trépasser. Elle la recueille délicatement, et la classe dans un album géant. Ainsi, elle connaît mieux que quiconque les secrets des défunts ! Ce qui fait d’elle la plus grande confidente du Krosmoz...",« ... » – Dernière pensée d’un Iop anonyme.,"Vous vous êtes toujours demandé à quoi pensent les fantômes ? Vous n’avez qu’à aller leur demander, espèce de petit(e) curieux(se) !"
2022-11-24,"Vanderivz est le Méryde du remerciement. On a tendance à l’oublier, mais c’est à lui que l’on doit ce petit mot discret, mais puissant, que l’on utilise presque quotidiennement : « Merci ! » Alors, aujourd’hui, pensez à le remercier de vous avoir appris à remercier ! Merci d’avance.","Si tu trouves un kama par terre, remercie le dieu Enutrof. Si tu trouves deux kamas par terre, vérifie que ta bourse n’est pas percée. – Proverbe Enutrof.","Si vous fêtez Fanks Guivingue, c’est que vous aimez les Dragodindes ! En monture, ou sur la table de votre dîner : il y a plusieurs moyens de les apprécier ! Si vous ne savez pas comment faire, demandez conseil à un éleveur. Mais surtout, n’oubliez pas de le remercier !"
2022-11-25,"Lateralus est le Méryde des gerçures. Lorsque les températures baissent, il devient trop paresseux pour se couper les ongles... et préfère les limer sur la peau de gens ! Moralité : Lateralus est un sadique doublé d’un gros dégoûtant !","Certains vont sur l’île de Moon pour avoir une peau hâlée. Les Sacrieurs, eux, vont volontiers sur Frigost pour avoir une peau gercée… et exhiber ensuite fièrement leurs coupures aux autres aventuriers.","Aujourd’hui, vous allez craquer... de tous les côtés ! Alors, pour ne pas finir en tartare, il n’y a pas de secret : enfilez une paire de gants, un gros bonnet et tartinez-vous de graisse de Tofu Ventripotent ! Au moins, quand vous vous promènerez dans les champs, personne n’osera vous approcher...
"
2022-11-26,"Uicuic est le Méryde de la délinquance. C’est lui qui pousse certains adolescents Iops à brutaliser les Eniripsas pour leur voler leur goûter… ou certains jeunes Enutrofs (si si, ça existe !) à racketter leur famille pour obtenir la moitié d’un kama !","Lorsqu’il était petit, Homar Chérif, une Greuvette humanoïde de l’Âge des Dofus, se faisait souvent taper dessus à cause de sa gentillesse ! Mais un jour, un certain Dodge lui a conseillé de se comporter selon sa vraie nature, à savoir : celle d’un monstre… Oui… C’était ça, sa solution !","Aujourd’hui, c’est comme si les bonnes manières n’avaient jamais existé ! Alors, profitez-en : lâchez-vous ! Vous pourrez transgresser les lois, faire un tour à Brâkmar pour y apprendre le b. a. -ba du brigandage, ou pire encore : piétiner les Cawottes de votre voisin..."
2022-11-27,"Tinyrus est la Méryde de la souplesse. Elle donne aux gens la capacité d’onduler leur corps comme bon leur semble, et ce, quelles que soient les circonstances. Quitte à ce qu’ils se retrouvent parfois dans des positions quelque peu… délicates !","Quand il enfile son Masque du Pleutre, Maskemane fait aussitôt preuve d’une grande souplesse. Il est alors capable de se glisser dans les endroits les plus exigus sans risquer de rester coincé... ni de se faire coincer !","Aujourd’hui, vous serez aussi souple qu’un Chacha ! Se faufiler dans un puits étroit sans rester bloqué ? Danser le Bwork’n’roll sans se froisser un muscle ? Facile ! Allez-y, essayez ! Avec un peu de volonté, vous pourrez peut être même danser le Bwork’n’roll dans un puits étroit !"
2022-11-28,"Troyle est le Méryde des bouffées de chaleur. De son souffle brûlant, il réchauffe sans prévenir les aventuriers, et s’amuse à les voir chercher un peu d’ombre et de frais. Nul ne sait pourquoi, mais il semble que les Enutrofettes soient ses cibles privilégiées…","Moi, les bouffées de chaleur, je leur dis bon vent ! Comment ? Quand j’ai trop chaud, je me mets à l’ombre, tout simplement ! – Ombrage, Shushu au grand âge.","Aujourd’hui, ça va chauffer ! Vos pensées vont tellement se bousculer que vous aurez le cerveau en ébullition ! Au point qu’il ne vous restera plus qu’à plonger dans un bain d’eau glacée pour vous rafraichir les idées. Qui a dit qu’en Novamaire on se caillait forcément dans les chaumières ?"
2022-11-29,"Eltux est le Méryde de la couleur bleue. Vous savez enfin d’où provient la teinte du ciel, de la mer… ou de vos ecchymoses !","L’Eliacube est un artefact créé par le peuple Eliatrope, aussi puissant que mystérieux. Tout comme les Zaaps, sorte de portails magiques, il exploite l’énergie créatrice : le Wakfu. Il a d’ailleurs été créé de toutes pièces à partir de cette même énergie, d’où sa magnifique couleur bleue !","Aujourd’hui est le jour idéal pour vous plonger dans les yeux couleur océan de votre bien-aimé(e). C’est l’occasion de lui chanter la Ballade des Pious bleus, ou de lui offrir un bijou de métal aux reflets d’azur. Ce sera comme un rêve bleu, et vous n’y croirez pas tellement ce sera merveilleux !"
2022-11-30,"Inooni est le Méryde du givre. Avec son haleine fraîche, il tente régulièrement de séduire les autres Mérydes. Mais celles-ci l’envoient balader, car elles le trouvent un peu trop… givré ! Aussi, chaque fois qu’il se prend un vent, c’est le Monde des Douze tout entier qui se fait refroidir !","Quand il doit se sortir d’une situation délicate, Mac Givré, Frigostien de l'Âge des Dofus, a plus d'un tour dans son sac ! On raconte qu’un jour, il a réussi à s’échapper d’un donjon rien qu’à l’aide d’un fil de fer et d’une gomme à mâcher ! Son secret : toujours garder son sang-froid.","Aujourd’hui, il se pourrait bien que l'ambiance glaciale vous brise le moral... Ne vous laissez pas aller ! Soignez-le mal par le mal ! Pour combattre le froid mordant, rien de tel qu’un bon cornet de glace ou que quelques roulades, nu, dans une forêt enneigée !"
2022-12-01,"Ezimuos est la Méryde de la docilité. Elle a horreur des gens qui ne font pas ce qu’on leur demande. C’est pourquoi elle influence les esprits faibles, tout en douceur, et les force à obéir sans qu’ils s’en rendent compte ! Pas de protestations, et plein de larbins à disposition… Génial, non ?","Kamasu Tar Junior est un jeune Phorreur : le familier préféré des Enutrofs ! Son temps, il le passe à faire le ménage et à ramasser les kamas tombés sous le plancher, sans rechigner ! Il faut dire qu’à la clef, il y a souvent la seule chose pour laquelle Ruel n’est pas avare : d’interminables caresses !","Aujourd’hui, même les créatures les plus féroces vont faire preuve de docilité. Vous n’aurez aucun mal à jouer à Saute-Bouftou avec un Mulou, même s’il est enragé ! Avec un peu de chance, il acceptera aussi de vous masser les gros orteils. Le meilleur moyen d’être fixé, c’est d’essayer..."
2022-12-02,"Tiris est le Méryde de l’ingéniosité. Soucieux de faire du Monde des Douze un endroit à son image, il y disperse dès qu’il le peut quelques gouttes de son génie. C’est grâce à lui si des objets essentiels comme l’éplucheur à patates ont vu le jour.","Macrobio est un boulanger hors du commun ! Son pain, il le prépare grâce à des produits chimiques, des fioles de verres, ou encore des baguettes magiques ! Des pratiques peu communes, mais qui marchent du tonnerre ! Tant que ça n’explose pas bien sûr...","Aujourd'hui, les habitants du Monde des 12 vont faire preuve de génie ! ! Oui oui, les Iops aussi ! Des tas d’idées se bousculeront dans leurs têtes et avec quelques bons outils, elles pourront donner lieu à de grandes inventions ! Si vous vouliez devenir célèbre, c’est pile-poil le jour idéal !"
